loop_run1_single_reading.thisRepN,loop_run1_single_reading.thisTrialN,loop_run1_single_reading.thisN,loop_run1_single_reading.thisIndex,loop_run2_single_nback.thisRepN,loop_run2_single_nback.thisTrialN,loop_run2_single_nback.thisN,loop_run2_single_nback.thisIndex,loop_dual_task_blocks.thisRepN,loop_dual_task_blocks.thisTrialN,loop_dual_task_blocks.thisN,loop_dual_task_blocks.thisIndex,TriggerCount,TriggerTime,colour,global_onset_time,onset_time_rel2trigger,target,nback_response,nback_RT,duration,text_nr,trial_nr,block_nr_exp,run_nr,block_nr_run,block_name,n-back_level,word,question,button_pressed,chosen_ans,ans_correct,participant,session,testing_mode,RT_per_rectangle_oneback_single,RT_per_rectangle_twoback_single,RT_per_letter_baseline,RT_per_letter_oneback_dual,RT_per_letter_twoback_dual,date,expName,psychopyVersion,frameRate,
0,0,0,0,,,,,,,,,1,0.8038439750671387,#F989A2,4.905306100845337,4.101462125778198,None,None,None,617.038170367751,text_04,1,1,1,1,Reading_Baseline_main_no_click,None,Jerry,,,,,ya29,001,yes,1100,1400,110,150,190,2024-07-30_18h31.19.806,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,60.0214367180356,
0,0,0,0,,,,,,,,,,,#D292F3,5.539016008377075,4.7351720333099365,None,None,None,668.738569584782,text_04,2,1,1,1,Reading_Baseline_main_no_click,None,Robinson,,,,,ya29,001,yes,1100,1400,110,150,190,2024-07-30_18h31.19.806,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,60.0214367180356,
0,0,0,0,,,,,,,,,,,#2AB7EF,6.221266031265259,5.41742205619812,None,None,None,560.847351753492,text_04,3,1,1,1,Reading_Baseline_main_no_click,None,war,,,,,ya29,001,yes,1100,1400,110,150,190,2024-07-30_18h31.19.806,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,60.0214367180356,
0,0,0,0,,,,,,,,,,,#D292F3,6.787856101989746,5.984012126922607,None,None,None,592.4923797231879,text_04,4,1,1,1,Reading_Baseline_main_no_click,None,erst,,,,,ya29,001,yes,1100,1400,110,150,190,2024-07-30_18h31.19.806,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,60.0214367180356,
0,0,0,0,,,,,,,,,,,,7.443590879440308,6.639746904373169,,,,,text_04,,1,1,1,Reading_Baseline_main_no_click,None,,Q1,4,d,True,ya29,001,yes,1100,1400,110,150,190,2024-07-30_18h31.19.806,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,60.0214367180356,
0,0,0,0,,,,,,,,,,,,14.798861980438232,13.995018005371094,,,,,text_04,,1,1,1,Reading_Baseline_main_no_click,None,,Q2,3,c,False,ya29,001,yes,1100,1400,110,150,190,2024-07-30_18h31.19.806,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,60.0214367180356,
0,0,0,0,,,,,,,,,,,,19.65105700492859,18.84721302986145,,,,,text_04,,1,1,1,Reading_Baseline_main_no_click,None,,Q3,3,c,True,ya29,001,yes,1100,1400,110,150,190,2024-07-30_18h31.19.806,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,60.0214367180356,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ya29,001,yes,1100,1400,110,150,190,2024-07-30_18h31.19.806,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,60.0214367180356,
1,0,1,0,,,,,,,,,,,#F989A2,25.68653106689453,24.882687091827393,None,None,None,693.2843602293451,pseudo_text_02,1,2,1,2,Reading_pseudotext_no_click,None,Ospronamen,,,,,ya29,001,yes,1100,1400,110,150,190,2024-07-30_18h31.19.806,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,60.0214367180356,
1,0,1,0,,,,,,,,,,,#88BA3F,26.382841110229492,25.578997135162354,None,None,None,560.847351753492,pseudo_text_02,2,2,1,2,Reading_pseudotext_no_click,None,und,,,,,ya29,001,yes,1100,1400,110,150,190,2024-07-30_18h31.19.806,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,60.0214367180356,
