loop_run1_single_reading.thisRepN,loop_run1_single_reading.thisTrialN,loop_run1_single_reading.thisN,loop_run1_single_reading.thisIndex,loop_run2_single_nback.thisRepN,loop_run2_single_nback.thisTrialN,loop_run2_single_nback.thisN,loop_run2_single_nback.thisIndex,loop_dual_task_blocks.thisRepN,loop_dual_task_blocks.thisTrialN,loop_dual_task_blocks.thisN,loop_dual_task_blocks.thisIndex,TriggerCount,TriggerTime,colour,global_onset_time,onset_time_rel2trigger,target,nback_response,nback_RT,duration,text_nr,trial_nr,block_nr_exp,run_nr,block_nr_run,block_name,n-back_level,word,question,button_pressed,chosen_ans,ans_correct,participant,session,testing_mode,RT_per_rectangle_oneback_single,RT_per_rectangle_twoback_single,RT_per_letter_baseline,RT_per_letter_oneback_dual,RT_per_letter_twoback_dual,date,expName,psychopyVersion,frameRate,
0,0,0,0,,,,,,,,,1,2.958683967590332,#D292F3,13.808315992355347,10.849632024765015,None,None,None,458.8751059801299,text_08,1,1,1,1,Reading_Baseline_main_no_click,None,Ein,,,,,ya30,001,yes,90,90,90,90,90,2024-07-30_20h07.13.333,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,60.021866181260336,
0,0,0,0,,,,,,,,,,,#F989A2,14.276167869567871,11.317483901977539,None,None,None,535.1319134149782,text_08,2,1,1,1,Reading_Baseline_main_no_click,None,solcher,,,,,ya30,001,yes,90,90,90,90,90,2024-07-30_20h07.13.333,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,60.021866181260336,
0,0,0,0,,,,,,,,,,,#2AB7EF,14.82482099533081,11.866137027740479,None,None,None,535.1319134149782,text_08,3,1,1,1,Reading_Baseline_main_no_click,None,Anblick,,,,,ya30,001,yes,90,90,90,90,90,2024-07-30_20h07.13.333,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,60.021866181260336,
0,0,0,0,,,,,,,,,,,#F989A2,15.374899864196777,12.416215896606445,None,None,None,504.849412119069,text_08,4,1,1,1,Reading_Baseline_main_no_click,None,lässt,,,,,ya30,001,yes,90,90,90,90,90,2024-07-30_20h07.13.333,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,60.021866181260336,
0,0,0,0,,,,,,,,,,,,15.94400691986084,12.985322952270508,,,,,text_08,,1,1,1,Reading_Baseline_main_no_click,None,,Q1,1,a,False,ya30,001,yes,90,90,90,90,90,2024-07-30_20h07.13.333,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,60.021866181260336,
0,0,0,0,,,,,,,,,,,,18.48515295982361,15.526468992233276,,,,,text_08,,1,1,1,Reading_Baseline_main_no_click,None,,Q2,2,b,False,ya30,001,yes,90,90,90,90,90,2024-07-30_20h07.13.333,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,60.021866181260336,
0,0,0,0,,,,,,,,,,,,23.21765899658203,20.2589750289917,,,,,text_08,,1,1,1,Reading_Baseline_main_no_click,None,,Q3,4,d,True,ya30,001,yes,90,90,90,90,90,2024-07-30_20h07.13.333,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,60.021866181260336,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ya30,001,yes,90,90,90,90,90,2024-07-30_20h07.13.333,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,60.021866181260336,
1,0,1,0,,,,,,,,,,,#F989A2,38.104877948760986,35.146193981170654,None,None,None,458.8751059801299,pseudo_text_03,1,2,1,2,Reading_pseudotext_no_click,None,Die,,,,,ya30,001,yes,90,90,90,90,90,2024-07-30_20h07.13.333,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,60.021866181260336,
1,0,1,0,,,,,,,,,,,#F989A2,38.569074869155884,35.61039090156555,None,None,None,575.8105745518534,pseudo_text_03,2,2,1,2,Reading_pseudotext_no_click,None,wostorinnte,,,,,ya30,001,yes,90,90,90,90,90,2024-07-30_20h07.13.333,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,60.021866181260336,
