loop_run1_single_reading.thisRepN,loop_run1_single_reading.thisTrialN,loop_run1_single_reading.thisN,loop_run1_single_reading.thisIndex,loop_run2_single_nback.thisRepN,loop_run2_single_nback.thisTrialN,loop_run2_single_nback.thisN,loop_run2_single_nback.thisIndex,loop_dual_task_blocks.thisRepN,loop_dual_task_blocks.thisTrialN,loop_dual_task_blocks.thisN,loop_dual_task_blocks.thisIndex,TriggerCount,TriggerTime,colour,global_onset_time,onset_time_rel2trigger,target,nback_response,nback_RT,duration,text_nr,trial_nr,block_nr_exp,run_nr,block_nr_run,block_name,n-back_level,word,question,button_pressed,chosen_ans,ans_correct,participant,session,testing_mode,RT_per_rectangle_oneback_single,RT_per_rectangle_twoback_single,RT_per_letter_baseline,RT_per_letter_oneback_dual,RT_per_letter_twoback_dual,date,expName,psychopyVersion,frameRate,
0,0,0,0,,,,,,,,,1,766.0148720741272,#88BA3F,776.868940114975,10.854068040847778,None,None,None,1320.5405827650404,text_03,1,1,1,1,Reading_Baseline_main_no_click,None,Sie,,,,,OA02,001,no,1500,2000,259,338,424,2024-08-26_08h51.13.528,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,74.99175758355952,
0,0,0,0,,,,,,,,,,,#88BA3F,778.1991860866547,12.184314012527466,None,None,None,1500.0,text_03,2,1,1,1,Reading_Baseline_main_no_click,None,besuchte,,,,,OA02,001,no,1500,2000,259,338,424,2024-08-26_08h51.13.528,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,74.99175758355952,
0,0,0,0,,,,,,,,,,,#F989A2,779.7040510177612,13.689178943634033,None,None,None,1320.5405827650404,text_03,3,1,1,1,Reading_Baseline_main_no_click,None,ihn,,,,,OA02,001,no,1500,2000,259,338,424,2024-08-26_08h51.13.528,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,74.99175758355952,
0,0,0,0,,,,,,,,,,,#2AB7EF,781.0370819568634,15.022209882736206,None,None,None,1320.5405827650404,text_03,4,1,1,1,Reading_Baseline_main_no_click,None,oft,,,,,OA02,001,no,1500,2000,259,338,424,2024-08-26_08h51.13.528,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,74.99175758355952,
0,0,0,0,,,,,,,,,,,#D292F3,782.3693969249725,16.354524850845337,None,None,None,1295.0,text_03,5,1,1,1,Reading_Baseline_main_no_click,None,in,,,,,OA02,001,no,1500,2000,259,338,424,2024-08-26_08h51.13.528,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,74.99175758355952,
0,0,0,0,,,,,,,,,,,#2AB7EF,783.6761059761047,17.66123390197754,None,None,None,1500.0,text_03,6,1,1,1,Reading_Baseline_main_no_click,None,seinem,,,,,OA02,001,no,1500,2000,259,338,424,2024-08-26_08h51.13.528,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,74.99175758355952,
0,0,0,0,,,,,,,,,,,#88BA3F,785.1823589801788,19.167486906051636,None,None,None,1395.0502395300516,text_03,7,1,1,1,Reading_Baseline_main_no_click,None,Haus,,,,,OA02,001,no,1500,2000,259,338,424,2024-08-26_08h51.13.528,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,74.99175758355952,
0,0,0,0,,,,,,,,,,,#D292F3,786.5816750526428,20.566802978515625,None,None,None,1320.5405827650404,text_03,8,1,1,1,Reading_Baseline_main_no_click,None,und,,,,,OA02,001,no,1500,2000,259,338,424,2024-08-26_08h51.13.528,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,74.99175758355952,
0,0,0,0,,,,,,,,,,,#F989A2,787.9152929782867,21.900420904159546,None,None,None,1452.844419320432,text_03,9,1,1,1,Reading_Baseline_main_no_click,None,bekam,,,,,OA02,001,no,1500,2000,259,338,424,2024-08-26_08h51.13.528,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,74.99175758355952,
0,0,0,0,,,,,,,,,,,#2AB7EF,789.3811619281769,23.366289854049683,None,None,None,1500.0,text_03,10,1,1,1,Reading_Baseline_main_no_click,None,Briefe,,,,,OA02,001,no,1500,2000,259,338,424,2024-08-26_08h51.13.528,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,74.99175758355952,
0,0,0,0,,,,,,,,,,,#F989A2,790.8864850997925,24.871613025665283,None,None,None,1320.5405827650404,text_03,11,1,1,1,Reading_Baseline_main_no_click,None,und,,,,,OA02,001,no,1500,2000,259,338,424,2024-08-26_08h51.13.528,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,74.99175758355952,
