loop_run1_single_reading.thisRepN,loop_run1_single_reading.thisTrialN,loop_run1_single_reading.thisN,loop_run1_single_reading.thisIndex,loop_run2_single_nback.thisRepN,loop_run2_single_nback.thisTrialN,loop_run2_single_nback.thisN,loop_run2_single_nback.thisIndex,loop_dual_task_blocks.thisRepN,loop_dual_task_blocks.thisTrialN,loop_dual_task_blocks.thisN,loop_dual_task_blocks.thisIndex,TriggerCount,TriggerTime,colour,global_onset_time,onset_time_rel2trigger,target,nback_response,nback_RT,duration,text_nr,trial_nr,block_nr_exp,run_nr,block_nr_run,block_name,n-back_level,word,question,button_pressed,chosen_ans,ans_correct,participant,session,testing_mode,RT_per_rectangle_oneback_single,RT_per_rectangle_twoback_single,RT_per_letter_baseline,RT_per_letter_oneback_dual,RT_per_letter_twoback_dual,date,expName,psychopyVersion,frameRate,
0,0,0,0,,,,,,,,,1,725.4800870418549,#88BA3F,736.3487520217896,10.868664979934692,None,None,None,632.2279237948457,text_05,1,1,1,1,Reading_Baseline_main_no_click,None,Die,,,,,MA02,001,no,647,905,124,141,193,2024-08-28_10h39.32.796,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,60.05177192861888,
0,0,0,0,,,,,,,,,,,#2AB7EF,736.9991979598999,11.519110918045044,None,None,None,814.0537203252305,text_05,2,1,1,1,Reading_Baseline_main_no_click,None,Korallenriffe,,,,,MA02,001,no,647,905,124,141,193,2024-08-28_10h39.32.796,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,60.05177192861888,
0,0,0,0,,,,,,,,,,,#D292F3,737.8311111927032,12.351024150848389,None,None,None,632.2279237948457,text_05,3,1,1,1,Reading_Baseline_main_no_click,None,und,,,,,MA02,001,no,647,905,124,141,193,2024-08-28_10h39.32.796,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,60.05177192861888,
0,0,0,0,,,,,,,,,,,#88BA3F,738.4804880619049,13.000401020050049,None,None,None,632.2279237948457,text_05,4,1,1,1,Reading_Baseline_main_no_click,None,die,,,,,MA02,001,no,647,905,124,141,193,2024-08-28_10h39.32.796,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,60.05177192861888,
0,0,0,0,,,,,,,,,,,#F989A2,739.131227016449,13.651139974594116,None,None,None,753.8507511682997,text_05,5,1,1,1,Reading_Baseline_main_no_click,None,sandigen,,,,,MA02,001,no,647,905,124,141,193,2024-08-28_10h39.32.796,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,60.05177192861888,
0,0,0,0,,,,,,,,,,,#2AB7EF,739.8983101844788,14.418223142623901,None,None,None,737.2928584828588,text_05,6,1,1,1,Reading_Baseline_main_no_click,None,Buchten,,,,,MA02,001,no,647,905,124,141,193,2024-08-28_10h39.32.796,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,60.05177192861888,
0,0,0,0,,,,,,,,,,,#88BA3F,740.6471359729767,15.167048931121826,None,None,None,667.9005007788664,text_05,7,1,1,1,Reading_Baseline_main_no_click,None,sind,,,,,MA02,001,no,647,905,124,141,193,2024-08-28_10h39.32.796,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,60.05177192861888,
0,0,0,0,,,,,,,,,,,#2AB7EF,741.3309690952301,15.850882053375244,None,None,None,737.2928584828588,text_05,8,1,1,1,Reading_Baseline_main_no_click,None,perfekt,,,,,MA02,001,no,647,905,124,141,193,2024-08-28_10h39.32.796,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,60.05177192861888,
0,0,0,0,,,,,,,,,,,#88BA3F,742.0805451869965,16.6004581451416,None,None,None,632.2279237948457,text_05,9,1,1,1,Reading_Baseline_main_no_click,None,für,,,,,MA02,001,no,647,905,124,141,193,2024-08-28_10h39.32.796,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,60.05177192861888,
0,0,0,0,,,,,,,,,,,#F989A2,742.7304661273956,17.25037908554077,None,None,None,667.9005007788664,text_05,10,1,1,1,Reading_Baseline_main_no_click,None,jede,,,,,MA02,001,no,647,905,124,141,193,2024-08-28_10h39.32.796,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,60.05177192861888,
