loop_run1_single_reading.thisRepN,loop_run1_single_reading.thisTrialN,loop_run1_single_reading.thisN,loop_run1_single_reading.thisIndex,loop_run2_single_nback.thisRepN,loop_run2_single_nback.thisTrialN,loop_run2_single_nback.thisN,loop_run2_single_nback.thisIndex,loop_dual_task_blocks.thisRepN,loop_dual_task_blocks.thisTrialN,loop_dual_task_blocks.thisN,loop_dual_task_blocks.thisIndex,TriggerCount,TriggerTime,colour,global_onset_time,onset_time_rel2trigger,target,nback_response,nback_RT,duration,text_nr,trial_nr,block_nr_exp,run_nr,block_nr_run,block_name,n-back_level,word,question,button_pressed,chosen_ans,ans_correct,participant,session,testing_mode,RT_per_rectangle_oneback_single,RT_per_rectangle_twoback_single,RT_per_letter_baseline,RT_per_letter_oneback_dual,RT_per_letter_twoback_dual,date,expName,psychopyVersion,frameRate,
0,0,0,0,,,,,,,,,1,758.747307062149,#2AB7EF,769.5991489887238,10.851841926574707,None,None,None,506.3116699452698,text_01,1,1,1,1,Reading_Baseline_main_no_click,None,Beim,,,,,OA05,001,no,1500,2000,94,349,422,2024-08-28_12h06.09.732,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,59.99808317586289,
0,0,0,0,,,,,,,,,,,#F989A2,770.1164660453796,11.36915898323059,None,None,None,558.9155540111994,text_01,2,1,1,1,Reading_Baseline_main_no_click,None,Anblick,,,,,OA05,001,no,1500,2000,94,349,422,2024-08-28_12h06.09.732,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,59.99808317586289,
0,0,0,0,,,,,,,,,,,#D292F3,770.6824641227722,11.935157060623169,None,None,None,479.2695551348023,text_01,3,1,1,1,Reading_Baseline_main_no_click,None,der,,,,,OA05,001,no,1500,2000,94,349,422,2024-08-28_12h06.09.732,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,59.99808317586289,
0,0,0,0,,,,,,,,,,,#D292F3,771.1653180122375,12.418010950088501,None,None,None,527.2871637688054,text_01,4,1,1,1,Reading_Baseline_main_no_click,None,Tiere,,,,,OA05,001,no,1500,2000,94,349,422,2024-08-28_12h06.09.732,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,59.99808317586289,
0,0,0,0,,,,,,,,,,,#88BA3F,771.6981601715088,12.950853109359741,None,None,None,506.3116699452698,text_01,5,1,1,1,Reading_Baseline_main_no_click,None,wird,,,,,OA05,001,no,1500,2000,94,349,422,2024-08-28_12h06.09.732,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,59.99808317586289,
0,0,0,0,,,,,,,,,,,#D292F3,772.2151410579681,13.467833995819092,None,None,None,527.2871637688054,text_01,6,1,1,1,Reading_Baseline_main_no_click,None,"klar,",,,,,OA05,001,no,1500,2000,94,349,422,2024-08-28_12h06.09.732,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,59.99808317586289,
0,0,0,0,,,,,,,,,,,#F989A2,772.7486929893494,14.001385927200317,None,None,None,527.2871637688054,text_01,7,1,1,1,Reading_Baseline_main_no_click,None,warum,,,,,OA05,001,no,1500,2000,94,349,422,2024-08-28_12h06.09.732,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,59.99808317586289,
0,0,0,0,,,,,,,,,,,#2AB7EF,773.2811980247498,14.533890962600708,None,None,None,479.2695551348023,text_01,8,1,1,1,Reading_Baseline_main_no_click,None,die,,,,,OA05,001,no,1500,2000,94,349,422,2024-08-28_12h06.09.732,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,59.99808317586289,
0,0,0,0,,,,,,,,,,,#88BA3F,773.7651159763336,15.01780891418457,None,None,None,571.4675049179045,text_01,9,1,1,1,Reading_Baseline_main_no_click,None,Seeleute,,,,,OA05,001,no,1500,2000,94,349,422,2024-08-28_12h06.09.732,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,59.99808317586289,
0,0,0,0,,,,,,,,,,,#88BA3F,774.3484060764313,15.601099014282227,None,None,None,601.4021556430469,text_01,10,1,1,1,Reading_Baseline_main_no_click,None,vergangener,,,,,OA05,001,no,1500,2000,94,349,422,2024-08-28_12h06.09.732,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,59.99808317586289,
0,0,0,0,,,,,,,,,,,#F989A2,774.9649441242218,16.217637062072754,None,None,None,609.581225080072,text_01,11,1,1,1,Reading_Baseline_main_no_click,None,Jahrhunderte,,,,,OA05,001,no,1500,2000,94,349,422,2024-08-28_12h06.09.732,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,59.99808317586289,
0,0,0,0,,,,,,,,,,,#2AB7EF,775.5812320709229,16.833925008773804,None,None,None,527.2871637688054,text_01,12,1,1,1,Reading_Baseline_main_no_click,None,Angst,,,,,OA05,001,no,1500,2000,94,349,422,2024-08-28_12h06.09.732,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,59.99808317586289,
0,0,0,0,,,,,,,,,,,#D292F3,776.1144330501556,17.367125988006592,None,None,None,479.2695551348023,text_01,13,1,1,1,Reading_Baseline_main_no_click,None,vor,,,,,OA05,001,no,1500,2000,94,349,422,2024-08-28_12h06.09.732,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,59.99808317586289,
0,0,0,0,,,,,,,,,,,#F989A2,776.5975461006165,17.850239038467407,None,None,None,617.1052396013845,text_01,14,1,1,1,Reading_Baseline_main_no_click,None,Seeungeheuern,,,,,OA05,001,no,1500,2000,94,349,422,2024-08-28_12h06.09.732,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,59.99808317586289,
0,0,0,0,,,,,,,,,,,#88BA3F,777.2312121391296,18.48390507698059,None,None,None,558.9155540111994,text_01,15,1,1,1,Reading_Baseline_main_no_click,None,hatten.,,,,,OA05,001,no,1500,2000,94,349,422,2024-08-28_12h06.09.732,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,59.99808317586289,
0,0,0,0,,,,,,,,,,,#2AB7EF,777.797767162323,19.05046010017395,None,None,None,592.4429987414403,text_01,16,1,1,1,Reading_Baseline_main_no_click,None,Meterlange,,,,,OA05,001,no,1500,2000,94,349,422,2024-08-28_12h06.09.732,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,59.99808317586289,
0,0,0,0,,,,,,,,,,,#F989A2,778.3976299762726,19.650322914123535,None,None,None,582.5391102696046,text_01,17,1,1,1,Reading_Baseline_main_no_click,None,"Fangarme,",,,,,OA05,001,no,1500,2000,94,349,422,2024-08-28_12h06.09.732,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,59.99808317586289,
0,0,0,0,,,,,,,,,,,#2AB7EF,778.9978561401367,20.25054907798767,None,None,None,544.4253901074371,text_01,18,1,1,1,Reading_Baseline_main_no_click,None,spitze,,,,,OA05,001,no,1500,2000,94,349,422,2024-08-28_12h06.09.732,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,59.99808317586289,
0,0,0,0,,,,,,,,,,,#88BA3F,779.5475080013275,20.800200939178467,None,None,None,544.4253901074371,text_01,19,1,1,1,Reading_Baseline_main_no_click,None,Mäuler,,,,,OA05,001,no,1500,2000,94,349,422,2024-08-28_12h06.09.732,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,59.99808317586289,
0,0,0,0,,,,,,,,,,,#F989A2,780.096922159195,21.3496150970459,None,None,None,479.2695551348023,text_01,20,1,1,1,Reading_Baseline_main_no_click,None,und,,,,,OA05,001,no,1500,2000,94,349,422,2024-08-28_12h06.09.732,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,59.99808317586289,
0,0,0,0,,,,,,,,,,,#D292F3,780.580393075943,21.833086013793945,None,None,None,558.9155540111994,text_01,21,1,1,1,Reading_Baseline_main_no_click,None,riesige,,,,,OA05,001,no,1500,2000,94,349,422,2024-08-28_12h06.09.732,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,59.99808317586289,
0,0,0,0,,,,,,,,,,,#2AB7EF,781.1469640731812,22.399657011032104,None,None,None,527.2871637688054,text_01,22,1,1,1,Reading_Baseline_main_no_click,None,Augen,,,,,OA05,001,no,1500,2000,94,349,422,2024-08-28_12h06.09.732,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,59.99808317586289,
0,0,0,0,,,,,,,,,,,#88BA3F,781.6805241107941,22.93321704864502,None,None,None,582.5391102696046,text_01,23,1,1,1,Reading_Baseline_main_no_click,None,verleihen,,,,,OA05,001,no,1500,2000,94,349,422,2024-08-28_12h06.09.732,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,59.99808317586289,
0,0,0,0,,,,,,,,,,,#D292F3,782.2800650596619,23.532757997512817,None,None,None,479.2695551348023,text_01,24,1,1,1,Reading_Baseline_main_no_click,None,den,,,,,OA05,001,no,1500,2000,94,349,422,2024-08-28_12h06.09.732,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,59.99808317586289,
0,0,0,0,,,,,,,,,,,#88BA3F,782.7638621330261,24.016555070877075,None,None,None,544.4253901074371,text_01,25,1,1,1,Reading_Baseline_main_no_click,None,großen,,,,,OA05,001,no,1500,2000,94,349,422,2024-08-28_12h06.09.732,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,59.99808317586289,
0,0,0,0,,,,,,,,,,,#D292F3,783.3140621185303,24.566755056381226,None,None,None,571.4675049179045,text_01,26,1,1,1,Reading_Baseline_main_no_click,None,Kalmaren,,,,,OA05,001,no,1500,2000,94,349,422,2024-08-28_12h06.09.732,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,59.99808317586289,
0,0,0,0,,,,,,,,,,,#F989A2,783.8967261314392,25.14941906929016,None,None,None,479.2695551348023,text_01,27,1,1,1,Reading_Baseline_main_no_click,None,ein,,,,,OA05,001,no,1500,2000,94,349,422,2024-08-28_12h06.09.732,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,59.99808317586289,
