loop_run1_single_reading.thisRepN,loop_run1_single_reading.thisTrialN,loop_run1_single_reading.thisN,loop_run1_single_reading.thisIndex,loop_run2_single_nback.thisRepN,loop_run2_single_nback.thisTrialN,loop_run2_single_nback.thisN,loop_run2_single_nback.thisIndex,loop_dual_task_blocks.thisRepN,loop_dual_task_blocks.thisTrialN,loop_dual_task_blocks.thisN,loop_dual_task_blocks.thisIndex,TriggerCount,TriggerTime,colour,global_onset_time,onset_time_rel2trigger,target,nback_response,nback_RT,duration,text_nr,trial_nr,block_nr_exp,run_nr,block_nr_run,block_name,n-back_level,word,question,button_pressed,chosen_ans,ans_correct,participant,session,testing_mode,RT_per_rectangle_oneback_single,RT_per_rectangle_twoback_single,RT_per_letter_baseline,RT_per_letter_oneback_dual,RT_per_letter_twoback_dual,date,expName,psychopyVersion,frameRate,
0,0,0,0,,,,,,,,,1,562.9992849826813,#D292F3,573.8676061630249,10.868321180343628,None,None,None,781.0126823623841,text_01,1,1,1,1,Reading_Baseline_main_no_click,None,Beim,,,,,OA07,001,no,1500,2000,145,274,321,2024-08-29_12h35.36.112,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,59.95674393006983,
0,0,0,0,,,,,,,,,,,#88BA3F,574.6683449745178,11.669059991836548,None,None,None,862.1569716130205,text_01,2,1,1,1,Reading_Baseline_main_no_click,None,Anblick,,,,,OA07,001,no,1500,2000,145,274,321,2024-08-29_12h35.36.112,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,59.95674393006983,
0,0,0,0,,,,,,,,,,,#F989A2,575.533928155899,12.534643173217773,None,None,None,739.2987818568758,text_01,3,1,1,1,Reading_Baseline_main_no_click,None,der,,,,,OA07,001,no,1500,2000,145,274,321,2024-08-29_12h35.36.112,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,59.95674393006983,
0,0,0,0,,,,,,,,,,,#D292F3,576.2836880683899,13.284403085708618,None,None,None,813.3684973029445,text_01,4,1,1,1,Reading_Baseline_main_no_click,None,Tiere,,,,,OA07,001,no,1500,2000,145,274,321,2024-08-29_12h35.36.112,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,59.95674393006983,
0,0,0,0,,,,,,,,,,,#88BA3F,577.1001970767975,14.100912094116211,None,None,None,781.0126823623841,text_01,5,1,1,1,Reading_Baseline_main_no_click,None,wird,,,,,OA07,001,no,1500,2000,145,274,321,2024-08-29_12h35.36.112,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,59.95674393006983,
0,0,0,0,,,,,,,,,,,#2AB7EF,577.9002630710602,14.900978088378906,None,None,None,813.3684973029445,text_01,6,1,1,1,Reading_Baseline_main_no_click,None,"klar,",,,,,OA07,001,no,1500,2000,145,274,321,2024-08-29_12h35.36.112,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,59.95674393006983,
0,0,0,0,,,,,,,,,,,#F989A2,578.7166981697083,15.717413187026978,None,None,None,813.3684973029445,text_01,7,1,1,1,Reading_Baseline_main_no_click,None,warum,,,,,OA07,001,no,1500,2000,145,274,321,2024-08-29_12h35.36.112,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,59.95674393006983,
0,0,0,0,,,,,,,,,,,#2AB7EF,579.5327351093292,16.53345012664795,None,None,None,739.2987818568758,text_01,8,1,1,1,Reading_Baseline_main_no_click,None,die,,,,,OA07,001,no,1500,2000,145,274,321,2024-08-29_12h35.36.112,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,59.95674393006983,
0,0,0,0,,,,,,,,,,,#88BA3F,580.2834260463715,17.284141063690186,None,None,None,881.5190235435762,text_01,9,1,1,1,Reading_Baseline_main_no_click,None,Seeleute,,,,,OA07,001,no,1500,2000,145,274,321,2024-08-29_12h35.36.112,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,59.95674393006983,
0,0,0,0,,,,,,,,,,,#88BA3F,581.1837651729584,18.1844801902771,None,None,None,927.6948145557637,text_01,10,1,1,1,Reading_Baseline_main_no_click,None,vergangener,,,,,OA07,001,no,1500,2000,145,274,321,2024-08-29_12h35.36.112,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,59.95674393006983,
