loop_run1_single_reading.thisRepN,loop_run1_single_reading.thisTrialN,loop_run1_single_reading.thisN,loop_run1_single_reading.thisIndex,loop_run2_single_nback.thisRepN,loop_run2_single_nback.thisTrialN,loop_run2_single_nback.thisN,loop_run2_single_nback.thisIndex,loop_dual_task_blocks.thisRepN,loop_dual_task_blocks.thisTrialN,loop_dual_task_blocks.thisN,loop_dual_task_blocks.thisIndex,TriggerCount,TriggerTime,colour,global_onset_time,onset_time_rel2trigger,target,nback_response,nback_RT,duration,text_nr,trial_nr,block_nr_exp,run_nr,block_nr_run,block_name,n-back_level,word,question,button_pressed,chosen_ans,ans_correct,participant,session,testing_mode,RT_per_rectangle_oneback_single,RT_per_rectangle_twoback_single,RT_per_letter_baseline,RT_per_letter_oneback_dual,RT_per_letter_twoback_dual,date,expName,psychopyVersion,frameRate,
0,0,0,0,,,,,,,,,1,87.96221399307251,#88BA3F,98.81447196006775,10.85225796699524,None,None,None,565.5609079175886,text_01,1,1,1,1,Reading_Baseline_main_no_click,None,Beim,,,,,OA063,001,no,815,1634,105,191,388,2024-08-29_11h06.40.168,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,59.99525107780508,
0,0,0,0,,,,,,,,,,,#D292F3,99.39783096313477,11.435616970062256,None,None,None,624.3205656508079,text_01,2,1,1,1,Reading_Baseline_main_no_click,None,Anblick,,,,,OA063,001,no,815,1634,105,191,388,2024-08-29_11h06.40.168,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,59.99525107780508,
0,0,0,0,,,,,,,,,,,#2AB7EF,100.03010296821594,12.067888975143433,None,None,None,535.3542903101516,text_01,3,1,1,1,Reading_Baseline_main_no_click,None,der,,,,,OA063,001,no,815,1634,105,191,388,2024-08-29_11h06.40.168,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,59.99525107780508,
0,0,0,0,,,,,,,,,,,#88BA3F,100.57979798316956,12.617583990097046,None,None,None,588.9909808055805,text_01,4,1,1,1,Reading_Baseline_main_no_click,None,Tiere,,,,,OA063,001,no,815,1634,105,191,388,2024-08-29_11h06.40.168,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,59.99525107780508,
0,0,0,0,,,,,,,,,,,#D292F3,101.17962098121643,13.217406988143921,None,None,None,565.5609079175886,text_01,5,1,1,1,Reading_Baseline_main_no_click,None,wird,,,,,OA063,001,no,815,1634,105,191,388,2024-08-29_11h06.40.168,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,59.99525107780508,
0,0,0,0,,,,,,,,,,,#F989A2,101.76322388648987,13.801009893417358,None,None,None,588.9909808055805,text_01,6,1,1,1,Reading_Baseline_main_no_click,None,"klar,",,,,,OA063,001,no,815,1634,105,191,388,2024-08-29_11h06.40.168,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,59.99525107780508,
0,0,0,0,,,,,,,,,,,#88BA3F,102.36313986778259,14.400925874710083,None,None,None,588.9909808055805,text_01,7,1,1,1,Reading_Baseline_main_no_click,None,warum,,,,,OA063,001,no,815,1634,105,191,388,2024-08-29_11h06.40.168,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,59.99525107780508,
0,0,0,0,,,,,,,,,,,#2AB7EF,102.96240878105164,15.000194787979126,None,None,None,535.3542903101516,text_01,8,1,1,1,Reading_Baseline_main_no_click,None,die,,,,,OA063,001,no,815,1634,105,191,388,2024-08-29_11h06.40.168,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,59.99525107780508,
0,0,0,0,,,,,,,,,,,#2AB7EF,103.5131847858429,15.550970792770386,None,None,None,638.3413618763827,text_01,9,1,1,1,Reading_Baseline_main_no_click,None,Seeleute,,,,,OA063,001,no,815,1634,105,191,388,2024-08-29_11h06.40.168,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,59.99525107780508,
0,0,0,0,,,,,,,,,,,#F989A2,104.16323781013489,16.201023817062378,None,None,None,671.7790036438289,text_01,10,1,1,1,Reading_Baseline_main_no_click,None,vergangener,,,,,OA063,001,no,815,1634,105,191,388,2024-08-29_11h06.40.168,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,59.99525107780508,
